doc_name,gold_rels,pred_rels,rel_type,fp_prediction,fn_prediction
,,,produces,set(),"{('skinraredisease ttd', 'sign hair shafts tiger-tail pattern', 'produces'), ('skinraredisease ttd', 'sign intellectual impairment', 'produces'), ('skinraredisease ttd', ""sign reduced sulfur content in patient's hair"", 'produces'), ('skinraredisease ttd', 'sign abnormal patterns of myelination', 'produces'), ('skinraredisease ttd', 'sign small chin', 'produces'), ('skinraredisease ttd', 'sign bone and teeth anomalies', 'produces'), ('skinraredisease ttd', 'sign hair abnormalities', 'produces'), ('skinraredisease ttd', 'sign hair shaft abnormalities', 'produces'), ('skinraredisease ttd', 'sign short stature', 'produces'), ('skinraredisease ttd', 'sign ichthyosis', 'produces'), ('skinraredisease ttd', 'sign developmental delay', 'produces')}"
12,"{'anaphora', 'is_a', 'produces', 'increases_risk_of'}",{'is_a'},,,
,,,anaphora,set(),"{('raredisease alpers disease', 'anaphor ""it""', 'anaphora'), ('raredisease alpers disease', 'anaphor ""this disorder""', 'anaphora')}"
,,,is_a,"{('raredisease alpers disease', 'disease progressive neurologic disorder', 'is_a')}","{('raredisease alpers disease', 'sign mental retardation', 'is_a')}"
,,,produces,set(),"{('anaphor ""it""', 'sign seizures', 'produces'), ('raredisease alpers disease', 'sign dementia', 'produces'), ('raredisease alpers disease', 'sign blind', 'produces'), ('raredisease alpers disease', 'sign mental retardation', 'produces'), ('raredisease alpers disease', 'sign jaundice', 'produces'), ('raredisease alpers disease', 'sign spastic quadriplegia', 'produces'), ('raredisease alpers disease', 'sign loss of intellectual functions', 'produces'), ('anaphor ""it""', 'sign muscle twitching', 'produces'), ('raredisease alpers disease', 'sign increased muscle tone', 'produces'), ('anaphor ""it""', 'sign lack of coordination of motor movement', 'produces'), ('raredisease alpers disease', 'sign liver cirrhotic', 'produces'), ('raredisease alpers disease', 'sign optic atrophy', 'produces'), ('raredisease alpers disease', 'sign seizures', 'produces'), ('raredisease alpers disease', 'sign spasticity', 'produces'), ('raredisease alpers disease', 'sign liver damage', 'produces'), ('anaphor ""it""', 'sign hypotonia', 'produces'), ('anaphor ""it""', 'sign partial paralysis', 'produces')}"
,,,increases_risk_of,set(),"{('raredisease alpers disease', 'disease serious liver disease', 'increases_risk_of')}"
13,"{'anaphora', 'produces'}",{'anaphora'},,,
,,,anaphora,set(),set()
,,,produces,set(),"{('raredisease hereditary ataxia', 'sign ataxia', 'produces'), ('raredisease hereditary ataxia', 'sign ataxias', 'produces')}"
14,set(),set(),,,
15,"{'is_synon', 'increases_risk_of', 'produces', 'anaphora', 'is_a'}",{'produces'},,,
,,,is_synon,set(),"{('skinraredisease curth-macklin', 'skinraredisease ichthyosis hystrix', 'is_synon')}"
,,,increases_risk_of,set(),"{('skinraredisease ei', 'disease skin infections', 'increases_risk_of')}"
,,,produces,"{('skinraredisease ei', 'sign blistering in areas subject to friction', 'produces'), ('skinraredisease ei', 'sign redness of the skin', 'produces'), ('skinraredisease even though ei', 'sign red, blistering and denuded skin with visible areas of skin thickening', 'produces'), ('skinraredisease ei', 'sign ichthyosis hystrix', 'produces'), ('skinraredisease ei', 'sign skin infections', 'produces'), ('skinraredisease ei', 'sign heat intolerance', 'produces')}","{('skinraredisease palmoplantar keratoderma', 'sign limit ambulation', 'produces'), ('skinraredisease ichthyosis hystrix', 'sign brown-grey hyperkeratotic spines', 'produces'), ('skinraredisease ei', 'sign red, blistering and denuded skin', 'produces'), ('skinraredisease ei', 'symptom heat intolerance', 'produces'), ('skinraredisease ei', 'sign blistering', 'produces'), ('skinraredisease palmoplantar keratoderma', 'sign limit hand function', 'produces')}"
,,,anaphora,set(),"{('skinraredisease ei', 'anaphor ""it""', 'anaphora')}"
,,,is_a,set(),"{('skinraredisease ichthyosis hystrix', 'skinraredisease ei', 'is_a')}"
16,"{'anaphora', 'produces'}","{'anaphora', 'increases_risk_of', 'produces'}",,,
,,,increases_risk_of,"{('disease congenital of such veins', 'raredisease banti syndrome', 'increases_risk_of'), ('disease cirrhosis', 'raredisease banti syndrome', 'increases_risk_of'), ('disease obstruction of, and abnormally increased blood pressure within, certain veins of the spleen', 'raredisease banti syndrome', 'increases_risk_of'), ('disease increased arsenic intake', 'raredisease banti syndrome', 'increases_risk_of'), ('disease blood clots', 'raredisease banti syndrome', 'increases_risk_of'), ('disease vascular obstruction of the liver', 'raredisease banti syndrome', 'increases_risk_of')}",
,,,anaphora,set(),set()
,,,produces,"{('raredisease banti syndrome', 'sign spleen rapidly but prematurely destroys blood cells', 'produces')}","{('raredisease banti syndrome', 'sign vascular obstruction', 'produces'), ('raredisease banti syndrome', 'sign obstruction of hepatic or portal veins', 'produces'), ('raredisease banti syndrome', 'sign obstruction of splenic veins', 'produces'), ('raredisease banti syndrome', 'sign hypertension splenic veins hepatic or portal veins', 'produces'), ('anaphor ""it""', 'sign increased arsenic levels', 'produces'), ('raredisease banti syndrome', 'sign cirrhosis', 'produces'), ('raredisease banti syndrome', 'sign congenital blood clots', 'produces')}"
17,"{'anaphora', 'increases_risk_of'}","{'anaphora', 'is_a'}",,,
,,,is_a,"{('raredisease bilateral renal agenesis', 'raredisease potter syndrome', 'is_a')}",
,,,anaphora,set(),set()
,,,increases_risk_of,set(),"{('raredisease bilateral renal agenesis', 'raredisease potter syndrome', 'increases_risk_of')}"
18,set(),set(),,,
19,"{'is_acron', 'increases_risk_of', 'produces', 'anaphora', 'is_a'}","{'anaphora', 'is_a', 'produces'}",,,
,,,is_acron,set(),"{('raredisease tb', 'raredisease tuberculosis', 'is_acron'), ('raredisease tbm', 'raredisease tuberculous meningitis', 'is_acron')}"
,,,increases_risk_of,set(),"{('raredisease miliary tuberculosis', 'raredisease tuberculous meningitis', 'increases_risk_of')}"
,,,produces,set(),set()
,,,anaphora,"{('raredisease tuberculous meningitis', 'anaphor ""the disorder""', 'anaphora')}","{('raredisease tuberculous meningitis', 'anaphor ""it""', 'anaphora'), ('raredisease tbm', 'anaphor ""the disorder""', 'anaphora'), ('raredisease tuberculous meningitis', 'anaphor ""this form of meningitis""', 'anaphora'), ('raredisease tbm', 'anaphor ""the infection""', 'anaphora'), ('raredisease tbm', 'anaphor ""it""', 'anaphora')}"
,,,is_a,set(),"{('anaphor ""this form of meningitis""', 'disease meningitis', 'is_a')}"
20,"{'is_acron', 'anaphora', 'is_a', 'produces'}",{'is_a'},,,
,,,is_acron,set(),"{('raredisease vlcadd', 'raredisease very long-chain acyl-coa dehydrogenase deficiency', 'is_acron'), ('raredisease lcadd', 'raredisease long-chain acyl-coa dehydrogenase deficiency', 'is_acron')}"
,,,anaphora,set(),"{('raredisease vlcad', 'anaphor ""the disorder""', 'anaphora'), ('raredisease very long-chain acyl-coa dehydrogenase deficiency', 'anaphor ""it""', 'anaphora')}"
,,,is_a,"{('raredisease very long-chain acyl-coa dehydrogenase deficiency', 'disease genetic disorder', 'is_a')}","{('raredisease vlcadd', 'disease fatty acid oxidation (fod) diseases', 'is_a'), ('raredisease lcadd', 'raredisease long-chain acyl-coa dehydrogenase deficiency', 'is_a'), ('raredisease very long-chain acyl-coa dehydrogenase deficiency', 'disease genetic disorder of fatty acid metabolism', 'is_a')}"
,,,produces,set(),"{('anaphor ""it""', 'sign enzyme needed to break down certain very long-chain fatty acids is missing or not working properly', 'produces')}"
21,"{'anaphora', 'is_synon', 'is_a', 'produces'}","{'anaphora', 'is_a', 'produces'}",,,
,,,anaphora,"{('raredisease enterobiasis', 'anaphor ""the disorder""', 'anaphora')}","{('disease enterobiasis', 'anaphor ""the disorder""', 'anaphora')}"
,,,is_synon,set(),"{('disease pinworm infection', 'disease enterobiasis', 'is_synon')}"
,,,is_a,"{('raredisease enterobiasis', 'disease common, contagious, parasitic infestation', 'is_a')}","{('disease enterobiasis', 'disease common, contagious, parasitic infestation', 'is_a')}"
,,,produces,"{('raredisease enterobiasis', 'sign severe rectal itching', 'produces')}","{('disease enterobiasis', 'sign severe rectal itching', 'produces')}"
22,"{'anaphora', 'is_a'}","{'anaphora', 'is_a'}",,,
,,,anaphora,set(),set()
,,,is_a,set(),set()
23,"{'anaphora', 'produces'}","{'anaphora', 'is_synon'}",,,
,,,is_synon,"{('raredisease veo inflammatory bowel disease', ""raredisease crohn's disease"", 'is_synon')}",
,,,anaphora,set(),"{(""raredisease pediatric crohn's disease"", 'anaphor ""it""', 'anaphora')}"
,,,produces,set(),"{('raredisease very early onset (veo) inflammatory bowel disease', ""sign crohn's disease in children less than 6 years old"", 'produces')}"
24,"{'anaphora', 'is_a', 'produces'}","{'anaphora', 'is_a', 'produces'}",,,
,,,anaphora,"{('raredisease alkaptonuria', 'anaphor ""the condition""', 'anaphora'), ('raredisease alkaptonuria', 'anaphor ""the disorder""', 'anaphora'), ('raredisease alkaptonuria', 'anaphor ""this change""', 'anaphora')}","{('skinraredisease alkaptonuria', 'anaphor ""the disorder""', 'anaphora'), ('skinraredisease alkaptonuria', 'anaphor ""it""', 'anaphora')}"
,,,is_a,"{('raredisease alkaptonuria', 'disease genetic metabolic disorder', 'is_a')}","{('skinraredisease alkaptonuria', 'disease genetic metabolic disorder', 'is_a')}"
,,,produces,"{('raredisease alkaptonuria', 'sign accumulation of homogentisic acid', 'produces'), ('anaphor ""the condition""', 'sign discoloration of the sclera', 'produces'), ('anaphor ""the condition""', 'symptom asymptomatic', 'produces'), ('anaphor ""the condition""', 'sign progressive arthritis of the spine', 'produces'), ('raredisease alkaptonuria', 'sign dark urine', 'produces'), ('anaphor ""the condition""', 'sign discoloration of the skin overlying cartilage within the body', 'produces'), ('raredisease alkaptonuria', 'sign urine that turns black when exposed to air', 'produces'), ('anaphor ""the condition""', 'sign ochronosis', 'produces'), ('anaphor ""the condition""', 'sign progressive arthritis of the large joints', 'produces')}","{('skinraredisease alkaptonuria', 'sign sclera discolored', 'produces'), ('skinraredisease alkaptonuria', 'symptom asymptomatic during infancy or childhood', 'produces'), ('skinraredisease alkaptonuria', 'sign accumulation of homogentisic acid', 'produces'), ('skinraredisease alkaptonuria', 'sign dark urine', 'produces'), ('skinraredisease alkaptonuria', 'sign lack enough functional levels of an enzyme required to breakdown homogentisic acid', 'produces'), ('skinraredisease alkaptonuria', 'sign progressive arthritis of large joints', 'produces'), ('skinraredisease alkaptonuria', 'sign progressive arthritis of the spine', 'produces'), ('skinraredisease alkaptonuria', 'sign urine that turns black when exposed to air', 'produces'), ('skinraredisease alkaptonuria', 'sign ochronosis', 'produces'), ('skinraredisease alkaptonuria', 'sign discoloration of the skin overlying cartilage', 'produces')}"
25,"{'is_acron', 'anaphora', 'is_a', 'produces'}",{'is_a'},,,
,,,is_acron,set(),"{('raredisease primary lateral sclerosis', 'raredisease primary lateral sclerosis', 'is_acron')}"
,,,anaphora,set(),"{('raredisease primary lateral sclerosis', 'anaphor ""the disorder""', 'anaphora')}"
,,,is_a,set(),"{('raredisease primary lateral sclerosis', 'sign stiffness of joints', 'is_a')}"
,,,produces,set(),"{('raredisease primary lateral sclerosis', 'sign stiffness of joints', 'produces'), ('raredisease primary lateral sclerosis', 'sign muscular contractions', 'produces'), ('raredisease primary lateral sclerosis', 'sign muscle weakness', 'produces'), ('raredisease primary lateral sclerosis', 'sign progressive weakness of the muscles of the legs', 'produces'), ('raredisease primary lateral sclerosis', 'sign ability to speak impaired', 'produces'), ('disease motor neuron diseases', 'sign malfunction of the motor neurons', 'produces'), ('raredisease primary lateral sclerosis', 'sign weakness arms', 'produces'), ('raredisease primary lateral sclerosis', 'sign cramps', 'produces'), ('raredisease primary lateral sclerosis', 'sign stiffness of the muscles of the legs', 'produces'), ('raredisease primary lateral sclerosis', 'sign weakness bulbar muscles', 'produces'), ('raredisease primary lateral sclerosis', 'sign spasticity', 'produces'), ('raredisease primary lateral sclerosis', 'sign weakness muscles of the face', 'produces')}"
26,"{'anaphora', 'produces'}","{'anaphora', 'produces'}",,,
,,,anaphora,set(),set()
,,,produces,"{('raredisease multifocal motor neuropathy', 'sign atrophy of muscles', 'produces'), ('raredisease multifocal motor neuropathy', 'sign muscles cramps', 'produces')}","{('raredisease multifocal motor neuropathy', 'sign slowly progressive muscle weakness of the arms', 'produces'), ('anaphor ""the disorder""', 'sign muscles cramps', 'produces'), ('anaphor ""the disorder""', 'sign presence of specific autoantibodies that target a specific protein in the body', 'produces'), ('anaphor ""the disorder""', 'sign atrophy of muscles', 'produces'), ('anaphor ""the disorder""', 'sign abnormal functioning of the immune system', 'produces'), ('anaphor ""the disorder""', 'sign inflammation', 'produces'), ('raredisease multifocal motor neuropathy', 'sign slowly progressive muscle weakness of the g', 'produces')}"
27,"{'is_acron', 'anaphora', 'is_a', 'produces'}","{'anaphora', 'is_a'}",,,
,,,is_acron,set(),"{('raredisease asps', 'raredisease alveolar soft part sarcoma', 'is_acron')}"
,,,anaphora,set(),"{('raredisease asps', 'anaphor ""this tumor""', 'anaphora'), ('raredisease asps', 'anaphor ""the sarcoma""', 'anaphora')}"
,,,is_a,set(),"{('anaphor ""the sarcoma""', 'disease sarcoma', 'is_a'), ('raredisease asps', 'disease soft tissue sarcomas', 'is_a'), ('anaphor ""it""', 'disease soft tissue sarcomas', 'is_a'), ('disease soft tissue sarcomas', 'disease cancers', 'is_a')}"
,,,produces,set(),"{('raredisease asps', 'sign painless mass in the leg', 'produces'), ('raredisease asps', 'sign painless mass in the buttock', 'produces'), ('anaphor ""it""', 'sign unbalanced translocation', 'produces')}"
28,"{'anaphora', 'is_a', 'produces'}","{'anaphora', 'is_a', 'produces'}",,,
,,,anaphora,set(),set()
,,,is_a,set(),set()
,,,produces,set(),"{('raredisease hereditary nonspherocytic hemolytic anemia', 'sign anemia', 'produces')}"
29,{'anaphora'},{'anaphora'},,,
,,,anaphora,"{('raredisease slc6a19 hartnup disease', 'anaphor ""the disorder""', 'anaphora'), ('raredisease hartnup disease', 'anaphor ""it""', 'anaphora')}","{('skinraredisease hartnup disease', 'anaphor ""the disorder""', 'anaphora'), ('skinraredisease hartnup disease', 'anaphor ""it""', 'anaphora')}"
30,"{'anaphora', 'is_a'}",{'is_a'},,,
,,,anaphora,set(),"{('raredisease soft tissue sarcomas', 'anaphor ""they""', 'anaphora'), ('raredisease soft tissue sarcomas', 'anaphor ""this""', 'anaphora')}"
,,,is_a,set(),set()
31,"{'anaphora', 'is_a'}","{'anaphora', 'is_a'}",,,
,,,anaphora,set(),set()
,,,is_a,set(),set()
32,{'is_a'},set(),,,
,,,is_a,set(),"{('raredisease berylliosis', 'disease metal poisoning', 'is_a')}"
33,"{'anaphora', 'is_a', 'produces'}","{'anaphora', 'produces'}",,,
,,,anaphora,set(),set()
,,,is_a,set(),"{('raredisease cleidocranial dysplasia', 'disease skeletal dysplasia', 'is_a')}"
,,,produces,"{('raredisease cleidocranial dysplasia', 'sign delayed closure of the space between the bones of the skull', 'produces'), ('raredisease cleidocranial dysplasia', 'sign premature closing of the soft spot on the head', 'produces'), ('raredisease cleidocranial dysplasia', 'sign moderately short stature', 'produces')}","{('raredisease cleidocranial dysplasia', 'sign delayed closure of the fontanels', 'produces'), ('raredisease cleidocranial dysplasia', 'sign premature closing of the coronal', 'produces')}"
34,"{'is_acron', 'produces'}",{'produces'},,,
,,,is_acron,set(),"{('disease fas', 'disease fetal alcohol syndrome', 'is_acron')}"
,,,produces,"{('raredisease fetal alcohol syndrome', 'sign prenatal growth retardation', 'produces'), ('raredisease fetal alcohol syndrome', 'sign behavioral problems', 'produces'), ('raredisease fetal alcohol syndrome', 'sign physical findings', 'produces'), ('raredisease fetal alcohol syndrome', 'sign malformations of the skull and facial (craniofacial) region', 'produces'), ('raredisease fetal alcohol syndrome', 'sign postnatal growth retardation', 'produces'), ('raredisease fetal alcohol syndrome', 'sign brain abnormalities', 'produces'), ('raredisease fetal alcohol syndrome', 'sign mental and physical birth defects', 'produces'), ('raredisease fetal alcohol syndrome', 'sign mental retardation', 'produces'), ('raredisease fetal alcohol syndrome', 'sign learning abnormalities', 'produces'), ('raredisease fas', 'sign mental retardation', 'produces')}","{('disease fetal alcohol syndrome', 'sign postnatal growth retardation', 'produces'), ('disease fetal alcohol syndrome', 'sign mental and physical birth defects', 'produces'), ('disease fetal alcohol syndrome', 'sign prenatal growth retardation', 'produces'), ('disease fetal alcohol syndrome', 'sign malformations of the skull and facial (craniofacial) region', 'produces'), ('disease fas', 'sign varying degrees of mental retardation', 'produces'), ('disease fas', 'sign mental retardation', 'produces'), ('disease fetal alcohol syndrome', 'sign brain abnormalities', 'produces'), ('disease fas', 'sign learning abnormalities', 'produces'), ('disease fas', 'sign behavioral problems', 'produces')}"
35,"{'is_synon', 'is_a'}","{'anaphora', 'is_a'}",,,
,,,anaphora,"{('raredisease trisomy 9p', 'anaphor ""the disorder""', 'anaphora')}",
,,,is_synon,set(),"{('raredisease patau syndrome', 'raredisease trisomy 13', 'is_synon'), ('raredisease down syndrome', 'raredisease trisomy 21', 'is_synon'), (""raredisease edwards's syndrome"", 'raredisease trisomy 18', 'is_synon')}"
,,,is_a,set(),set()
36,"{'is_a', 'produces'}","{'is_acron', 'is_a', 'produces'}",,,
,,,is_acron,"{('raredisease ggm', 'raredisease glucose-galactose malabsorption', 'is_acron')}",
,,,is_a,set(),set()
,,,produces,set(),"{('raredisease ggm', 'sign watery diarrhea', 'produces')}"
37,"{'anaphora', 'is_a', 'produces'}","{'anaphora', 'produces'}",,,
,,,anaphora,"{('raredisease chromosome 9 ring', 'anaphor ""the chromosomal abnormality""', 'anaphora')}",set()
,,,is_a,set(),"{('raredisease chromosome 9 ring', 'disease chromosomal abnormality', 'is_a')}"
,,,produces,"{('anaphor ""the chromosomal abnormality""', 'sign growth retardation', 'produces'), ('anaphor ""the chromosomal abnormality""', 'sign genital abnormalities', 'produces'), ('anaphor ""the chromosomal abnormality""', 'sign heart defects', 'produces'), ('anaphor ""the chromosomal abnormality""', 'sign malformations of the skull and facial (craniofacial) region', 'produces'), ('anaphor ""the chromosomal abnormality""', 'sign moderate to severe intellectual disability', 'produces')}","{('raredisease chromosome 9 ring', 'sign malformations of the skull and facial (craniofacial) region', 'produces'), ('raredisease chromosome 9 ring', 'sign genital abnormalities', 'produces'), ('raredisease chromosome 9 ring', 'sign moderate to severe intellectual disability', 'produces'), ('raredisease chromosome 9 ring', 'sign growth retardation', 'produces'), ('raredisease chromosome 9 ring', 'sign heart defects', 'produces')}"
38,set(),set(),,,
39,{'produces'},{'produces'},,,
,,,produces,"{('raredisease congenital heart block', 'sign conduction abnormalities', 'produces')}",set()
40,"{'is_acron', 'is_a', 'increases_risk_of'}",{'is_a'},,,
,,,is_acron,set(),"{('raredisease pcnsl', 'raredisease primary central nervous system lymphoma', 'is_acron')}"
,,,is_a,"{('raredisease primary central nervous system lymphoma', 'disease brain tumor', 'is_a')}","{('raredisease primary central nervous system lymphoma', 'disease brain tumors', 'is_a'), ('raredisease primary cns lymphoma', 'disease brain tumor', 'is_a')}"
,,,increases_risk_of,set(),"{('disease hiv', 'raredisease primary cns lymphoma', 'increases_risk_of'), ('disease congenital immunodeficiency syndromes', 'raredisease primary cns lymphoma', 'increases_risk_of'), ('disease aids', 'raredisease primary cns lymphoma', 'increases_risk_of')}"
41,"{'anaphora', 'is_a'}",{'is_a'},,,
,,,anaphora,set(),"{('raredisease hyperekplexia', 'anaphor ""the disorder""', 'anaphora')}"
,,,is_a,set(),set()
42,"{'is_acron', 'anaphora', 'produces'}","{'anaphora', 'produces'}",,,
,,,is_acron,set(),"{('raredisease dss', 'raredisease dejerine-sottas syndrome', 'is_acron')}"
,,,anaphora,set(),"{('raredisease dejerine-sottas syndrome', 'anaphor ""it""', 'anaphora'), ('raredisease dejerine-sottas syndrome', 'anaphor ""this disorder""', 'anaphora')}"
,,,produces,"{('symptom tingling, prickling or burning sensations', 'sign hand and forearm muscles weak', 'produces'), ('symptom tingling, prickling or burning sensations', 'sign muscle weakness', 'produces'), ('symptom ting, prickling or burning sensations', 'symptom tingling, prickling or burning sensations', 'produces'), ('raredisease dss', 'sign muscle atrophy', 'produces'), ('symptom tingling, prickling or burning sensations', 'sign delayed motor milestones', 'produces'), ('symptom tingling, prickling or burning sensations', 'sign walking at preschool age or later', 'produces')}","{('raredisease dss', 'sign delayed motor milestones', 'produces'), ('anaphor ""the condition""', 'sign hand and forearm muscles may become weak', 'produces'), ('raredisease dss', 'sign muscle weakness', 'produces'), ('raredisease dss', 'sign atrophy of leg muscles', 'produces')}"
43,"{'is_synon', 'is_acron', 'produces', 'anaphora', 'is_a'}",{'is_a'},,,
,,,is_synon,set(),"{(""raredisease trevor's disease,"", 'raredisease dysplasia epiphysealis hemimelica', 'is_synon')}"
,,,is_acron,set(),"{('raredisease deh', 'raredisease dysplasia epiphysealis hemimelica', 'is_acron')}"
,,,produces,set(),"{('anaphor ""it""', 'sign abnormal growth of cartilage arising from the cartilage of the terminal ends (epiphysis) of the long bones of the lower limbs', 'produces'), ('anaphor ""it""', 'sign abnormal growth of cartilage arising from the cartilage of the terminal ends (epiphysis) of the long bones', 'produces'), ('anaphor ""it""', 'sign abnormal cartilage', 'produces'), ('anaphor ""it""', 'sign irregular nodular mass located either in the medial or lateral part of the bone', 'produces')}"
,,,anaphora,set(),"{('raredisease dysplasia epiphysealis hemimelica', 'anaphor ""this condition""', 'anaphora'), ('raredisease dysplasia epiphysealis hemimelica', 'anaphor ""it""', 'anaphora'), ('raredisease deh', 'anaphor ""this disease""', 'anaphora'), ('raredisease deh', 'anaphor ""this disorder""', 'anaphora'), ('raredisease deh', 'anaphor ""this condition""', 'anaphora')}"
,,,is_a,"{('raredisease dysplasia epiphysealis hemimelica', 'disease developmental bone disease', 'is_a')}","{('raredisease dysplasia epiphysealis hemimelica', 'disease bone disease', 'is_a')}"
44,{'is_a'},{'is_a'},,,
,,,is_a,"{('raredisease dmd', 'disease muscular dystrophy', 'is_a'), ('raredisease dmd', 'disease muscular dystrophies', 'is_a')}","{('raredisease dmd', 'raredisease muscular dystrophy', 'is_a')}"
45,{'anaphora'},set(),,,
,,,anaphora,set(),"{('raredisease ameloblastic carcinoma', 'anaphor ""they""', 'anaphora')}"
46,{'anaphora'},{'anaphora'},,,
,,,anaphora,"{('raredisease and is an anaphor that refers back to the entity of the raredisease and the term ""the disorder"" is an anaphor that refers back to the entity of the raredisease', 'anaphor ""the disorder""', 'anaphora')}","{('raredisease andersen-tawil syndrome', 'anaphor ""the disorder""', 'anaphora')}"
47,{'produces'},set(),,,
,,,produces,set(),"{('raredisease fvs', 'sign developmental delay', 'produces'), ('raredisease fvs', 'sign cardiovascular abnormalities', 'produces'), ('raredisease fvs', 'sign endocrine disorders', 'produces'), ('raredisease fvs', 'sign genitourinary defects', 'produces'), ('raredisease fvs', 'sign autism', 'produces'), ('raredisease fvs', 'sign cleft lip and palate', 'produces'), ('raredisease fvs', 'sign neural tube defects', 'produces'), ('raredisease fvs', 'sign limb defects', 'produces')}"
